A8-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,DIAGNOSTICS,CB OPERATION COUNTER,,,,YES,XCBR1 / OpCnt,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,DIAGNOSTICS,PHASE-1 TRPING CURRENT,,,,YES,MSTA1 / TrAmp1,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,DIAGNOSTICS,PHASE-2 TRPING CURRENT,,,,YES,MSTA1 / TrAmp2,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,DIAGNOSTICS,PHASE-3 TRPING CURRENT,,,,YES,MSTA1 / TrAmp3,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,EXT TIME SYNCH,I103,,,,M120_GGIO1 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I301,,,,M120_GGIO3 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I302,,,,M120_GGIO3 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I303,,,,M120_GGIO3 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I304,,,,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I305,,,,M120_GGIO3 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I306,,,,M120_GGIO3 / Ind6,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I307,,,,M120_GGIO3 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I308,,,,M120_GGIO3 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I309,,,,M120_GGIO3 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I310,,,,M120_GGIO3 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I311,,,,M120_GGIO3 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I312,,,,M120_GGIO3 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I313,,,,M120_GGIO3 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I314,,,,M120_GGIO3 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I115,,,,M120_GGIO1 / Ind15,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SPARE,SPARE,I116,,,,M120_GGIO1 / Ind16,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SIS1A,T81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,SEPAM T81,SPARE (TRF),AAM90492,10KV,B05-1,SIS1B,T81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
"
"
BB PROT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 87B BLOCKED BUSBAR A,,NORMAL,ALARM,YES,System/GosGGIO2/Ind1,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 87B BLOCKED BUSBAR B,,NORMAL,ALARM,YES,System/GosGGIO2/Ind2,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 BB SYSTEM OUT OF SERVICE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind3,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 CIRCUIT FAULT ALARM CHECK ZONE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind4,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 CIRCUITRY FAULT ALARM BUSBAR A,,NORMAL,ALARM,YES,System/GosGGIO2/Ind5,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 CIRCUITRY FAULT ALARM BUSBAR B,,NORMAL,ALARM,YES,System/GosGGIO2/Ind6,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 FIBRE COMMUNICATION ERROR,,NORMAL,ALARM,YES,System/GosGGIO2/Ind7,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 IED FAILURE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind8,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 TR BUSBAR A,,NORMAL,ALARM,YES,System/GosGGIO2/Ind9,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 TR BUSBAR B,,NORMAL,ALARM,YES,System/GosGGIO2/Ind10,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 CT ALARM,,NORMAL,ALARM,YES,System/GosGGIO2/Ind11,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 ERROR,,NORMAL,ALARM,YES,System/GosGGIO2/Ind12,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 ISOLATOR/CB STATUS ALARM,,NORMAL,ALARM,YES,System/GosGGIO2/Ind13,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 01,,NORMAL,ALARM,YES,System/GosGGIO2/Ind14,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 02,,NORMAL,ALARM,YES,System/GosGGIO2/Ind15,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 03,,NORMAL,ALARM,YES,System/GosGGIO2/Ind16,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 04,,NORMAL,ALARM,YES,System/GosGGIO2/Ind17,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 05,,NORMAL,ALARM,YES,System/GosGGIO2/Ind18,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 06,,NORMAL,ALARM,YES,System/GosGGIO2/Ind19,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 07,,NORMAL,ALARM,YES,System/GosGGIO2/Ind20,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 08,,NORMAL,ALARM,YES,System/GosGGIO2/Ind21,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 09,,NORMAL,ALARM,YES,System/GosGGIO2/Ind22,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 10,,NORMAL,ALARM,YES,System/GosGGIO2/Ind23,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 11,,NORMAL,ALARM,YES,System/GosGGIO2/Ind24,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 12,,NORMAL,ALARM,YES,System/GosGGIO2/Ind25,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 13,,NORMAL,ALARM,YES,System/GosGGIO2/Ind26,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P742 TR 87BB IN BAY 14,,NORMAL,ALARM,YES,System/GosGGIO2/Ind27,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IA ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind28,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IB ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind29,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IC ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind30,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IA ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind31,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IB ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind32,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IC ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind33,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IA CZ ZONE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind34,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IB CZ ZONE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind35,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 DIFF IC CZ ZONE,,NORMAL,ALARM,YES,System/GosGGIO2/Ind36,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IA ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind37,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IB ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind38,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IC ZONE1,,NORMAL,ALARM,YES,System/GosGGIO2/Ind39,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IA ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind40,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IB ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind41,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,ALARM,P741 Bias IC ZONE2,,NORMAL,ALARM,YES,System/GosGGIO2/Ind42,,BIT,,,,,,,,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,SIS1A,P741 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50564,P741,BUS BAR PROTECTION,,10KV,BB PROT,SIS1B,P741 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
"
"
A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,VAMP-321,VAMP ARC FLASH PROT,,400V,A,TR,ARC FLASH INCAOMER-A TR,,NORMAL,TR,YES,256,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,VAMP-321,VAMP ARC FLASH PROT,,400V,A,TR,ARC FLASH INCAOMER-B TR,,NORMAL,TR,YES,257,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,VAMP-321,VAMP ARC FLASH PROT,,400V,A,TR,ARC FLASH BUS SECTION TR,,NORMAL,TR,YES,258,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,VAMP ARC FLASH PROT,,SYSTEM,A,SIS1A,VAMP COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MCC-50564,TESYST LTMR,VAMP ARC FLASH PROT,,SYSTEM,A,SIS1B,VAMP COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
"
"
B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,VAMP-321,VAMPARC FLASH PROT,,400V,B,TR,ARC FLASH INCAOMER-A TR,,NORMAL,TR,YES,256,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,VAMP-321,VAMPARC FLASH PROT,,400V,B,TR,ARC FLASH INCAOMER-B TR,,NORMAL,TR,YES,257,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,VAMP-321,VAMPARC FLASH PROT,,400V,B,TR,ARC FLASH BUS SECTION TR,,NORMAL,TR,YES,258,,BIT,1,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,VAMPARC FLASH PROT,,SYSTEM,B,SIS1A,VAMP COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MCC-50564,TESYST LTMR,VAMPARC FLASH PROT,,SYSTEM,B,SIS1B,VAMP COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
"
"
INCOMER-A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-A,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
INCOMER-B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
